Timestamp,GasPriceOpen,GasPriceClose,GasPriceLow,GasPriceHigh,avgGas,Samples
2021-05-21T23:12:16.000Z,36.0,82.0,1.0,109.0,90669.83722812502,128
2021-05-20T23:04:25.000Z,74.8,80.0,1.0,444.0,78696.70880775194,129
2021-05-19T23:06:10.000Z,62.0,129.0,1.0,515.0,72540.51158914727,129
2021-05-18T23:02:57.000Z,98.1,80.0,1.0,1989.0,75151.40848139532,129
2021-05-17T23:04:25.000Z,73.7,87.0,1.0,151.0,74456.3795868217,129
2021-05-16T23:09:57.000Z,87.0,96.0,1.0,238.8,70118.48733359376,128
2021-05-15T23:00:45.000Z,90.0,62.0,1.0,220.61,79455.31217461535,130
2021-05-14T23:05:53.000Z,65.0,111.0,1.0,157.0,74244.4463782946,129
2021-05-13T23:06:49.000Z,102.0,120.0,1.0,260.0,69330.75533643413,129
2021-05-12T23:07:20.000Z,114.0,246.0,1.0,418.14,66927.71594427478,131
2021-05-11T23:05:32.000Z,250.0,275.0,1.0,600.0,64239.168627131796,129
2021-05-10T23:07:10.000Z,275.0,274.0,1.0,431.21,62597.49133488373,129
2021-05-09T23:11:21.000Z,245.0,111.0,1.0,453.0,61234.189293076925,130
2021-05-08T23:05:21.000Z,1.0,198.0,1.0,275.0,59242.74910923076,130
2021-05-07T23:02:04.000Z,1.0,49.0,1.0,325.21,60780.959846923055,130
2021-05-06T23:07:07.000Z,56.0,59.0,1.0,132.0,71466.34977031253,128
2021-05-05T23:01:43.000Z,49.88,42.0,1.0,108.67,65959.6248484615,130
2021-05-04T23:10:07.000Z,40.0,58.0,1.0,250.0,73736.59243846155,130
2021-05-03T23:09:46.000Z,75.0,75.0,1.0,172.0,76440.42907846147,130
2021-05-02T23:07:13.000Z,90.0,1.0,1.0,156.0,72193.86866307692,130
2021-05-01T23:08:30.000Z,49.0,28.0,1.0,73.0,73392.31636562503,128
2021-04-30T23:02:25.000Z,28.0,43.0,1.0,70.0,75345.4788221374,131
2021-04-29T23:00:19.000Z,38.5,42.0,1.0,117.0,74478.90139612403,129
2021-04-28T23:06:17.000Z,46.2,52.0,1.0,125.0,67189.47402015506,129
2021-04-27T23:07:48.000Z,48.41,47.0,6.0,362.0,69333.22124573642,129
2021-04-26T23:02:24.000Z,48.0,55.0,1.0,119.88,70690.24534615387,130
2021-04-25T23:05:31.000Z,44.09,41.0,1.0,80.0,74163.79335461541,130
2021-04-24T23:07:12.000Z,44.0,47.0,1.0,75.0,92749.0276976923,130
2021-04-23T23:00:31.000Z,45.01,74.0,1.0,97.0,81026.57532538463,130
2021-04-22T23:02:04.000Z,79.0,108.0,1.0,296.0,71204.37968217052,129
2021-04-21T23:00:03.000Z,80.0,30.1,1.0,251.0,63595.46335348835,129
2021-04-20T23:08:10.000Z,125.0,176.0,1.0,234.0,62555.46824806203,129
2021-04-19T23:08:16.000Z,140.0,196.0,1.0,458.0,60008.86376439397,132
2021-04-18T23:05:43.000Z,191.4,104.5,1.0,400.0,67058.51449765626,128
2021-04-17T23:05:43.000Z,97.0,85.0,1.0,583.0,70419.37970461538,130
2021-04-16T23:09:49.000Z,94.0,30.1,1.0,210.45,62221.86340852711,129
2021-04-15T23:06:45.000Z,180.0,100.0,1.0,385.0,58025.58579069768,129
2021-04-14T23:07:33.000Z,94.0,116.6,1.0,135.0,72882.64455000001,130
2021-04-13T23:07:16.000Z,103.0,85.0,1.0,236.0,67867.75510542636,129
2021-04-12T23:02:34.000Z,103.0,92.4,1.0,238.65,63248.76518538461,130
2021-04-11T23:08:01.000Z,116.0,63.0,1.0,170.0,66429.32586307691,130
2021-04-10T23:07:29.000Z,65.0,72.0,1.0,139.0,75659.41773511448,131
2021-04-09T23:07:25.000Z,72.0,84.0,1.0,143.0,72744.71784809159,131
2021-04-08T23:03:49.000Z,84.44,108.0,1.0,165.0,70224.88223000003,130
2021-04-07T23:04:30.000Z,104.5,130.9,1.0,177.0,67936.10717384616,130
2021-04-06T23:09:28.000Z,131.0,136.0,1.0,555.0,67437.82300000002,130
2021-04-05T23:10:54.000Z,118.4,135.0,1.0,257.0,70835.1279607692,130
2021-04-04T23:01:02.000Z,128.0,1.0,1.0,290.0,73930.25904732823,131
2021-04-03T23:03:24.000Z,95.7,154.0,1.0,155.25,77193.03206183207,131
2021-04-02T23:14:12.000Z,160.0,161.0,1.0,257.0,79152.01491085271,129
2021-04-01T23:00:48.000Z,167.0,152.0,1.0,339.0,65951.09475419848,131
2021-03-31T23:05:44.000Z,135.0,224.0,1.0,310.0,63936.17120542633,129
2021-03-30T23:03:19.000Z,192.0,135.21,1.0,360.0,70570.2282776923,130
2021-03-29T23:10:14.000Z,146.0,122.0,1.0,546.0,77795.34146615387,130
2021-03-28T23:00:18.000Z,107.0,95.0,1.0,250.0,72916.29032061064,131
2021-03-27T23:08:51.000Z,108.0,116.0,1.0,206.8,86923.26894341085,129
2021-03-26T23:04:04.000Z,92.4,112.0,1.0,173.8,71617.0918176923,130
2021-03-25T23:02:42.000Z,113.0,140.0,1.0,200.0,72550.69734122138,131
2021-03-24T23:04:30.000Z,152.0,211.0,1.0,348.0,62533.12799,130
2021-03-23T23:02:30.000Z,239.0,145.0,1.0,299.2,68296.8119246154,130
2021-03-22T23:06:29.000Z,137.0,142.0,1.0,274.0,68798.88198604652,129
2021-03-21T23:06:21.000Z,150.0,178.0,1.0,306.0,65547.99048846152,130
2021-03-20T23:06:38.000Z,139.0,114.0,1.0,198.0,78005.39762480621,129
2021-03-19T23:00:52.000Z,110.0,1.0,1.0,227.5,70055.48108931299,131
2021-03-18T23:02:30.000Z,141.75,134.2,1.0,205.0,72108.5939784615,130
2021-03-17T23:08:49.000Z,141.0,178.0,1.0,382.0,66395.23219534881,129
2021-03-16T23:01:00.000Z,150.0,168.0,1.0,300.0,70635.79354923077,130
2021-03-15T23:10:55.000Z,125.0,200.0,1.0,341.0,67445.93529076921,130
2021-03-14T23:07:32.000Z,156.0,129.8,1.0,288.0,65164.23176434109,129
2021-03-13T23:02:57.000Z,120.0,124.3,1.0,208.0,65753.33085419846,131
2021-03-12T23:08:30.000Z,164.0,149.5,1.0,249.75,68308.48403538462,130
2021-03-11T23:04:04.000Z,149.5,188.88,1.0,265.0,65348.26716666667,129
2021-03-10T23:01:45.000Z,164.0,91.48,1.0,283.0,78045.25518372095,129
2021-03-09T23:04:06.000Z,78.4,106.0,1.0,239.8,67956.85350923074,130
2021-03-08T23:01:50.000Z,100.0,113.0,1.0,228.0,68243.58414341084,129
2021-03-07T23:05:41.000Z,112.0,126.0,1.0,350.0,71101.01479153846,130
2021-03-06T23:11:29.000Z,109.0,99.06,1.0,256.0,73247.31741007746,129
2021-03-05T23:11:15.000Z,106.0,131.0,1.0,159.0,88606.03325725185,131
2021-03-04T23:05:12.000Z,86.4,75.6,1.0,194.0,76020.5076854962,131
2021-03-03T23:09:00.000Z,84.0,99.0,1.0,276.21,67868.14827846155,130
2021-03-02T23:05:01.000Z,97.65,77.0,1.0,355.0,74247.4192596899,129
2021-03-01T23:00:17.000Z,94.0,92.4,1.0,850.0,75340.96730305345,131
2021-02-28T23:00:08.000Z,94.0,91.3,1.0,550.0,80464.07318230775,130
2021-02-27T23:05:25.000Z,86.0,96.0,1.0,469.2,75556.78110310079,129
2021-02-26T23:02:23.000Z,75.0,114.0,1.0,333.0,75221.54658230771,130
2021-02-25T23:00:31.000Z,106.0,112.0,1.0,285.0,78495.89847022902,131
2021-02-24T23:03:23.000Z,197.0,140.0,1.0,260.4,75423.25372615387,130
2021-02-23T23:00:54.000Z,113.0,156.0,1.0,500.0,68107.99495271318,129
2021-02-22T23:03:55.000Z,152.0,149.0,1.0,1094.0,65236.051796923064,130
2021-02-21T23:06:18.000Z,149.0,155.0,1.0,1209.6,65663.38534769228,130
2021-02-20T23:04:17.000Z,95.0,319.44,1.0,319.44,66601.34964384616,130
2021-02-19T23:01:39.000Z,308.0,243.75,1.0,365.49,62823.87327769231,130
2021-02-18T23:05:10.000Z,1.0,30.1,1.0,303.0,65270.62761374046,131
2021-02-17T23:03:50.000Z,178.0,135.0,1.0,250.0,69883.81729844959,129
2021-02-16T23:10:45.000Z,189.0,154.4,1.0,361.0,68971.59883615385,130
2021-02-15T23:01:54.000Z,1.0,159.0,1.0,294.0,74153.05029999999,131
2021-02-14T23:08:01.000Z,142.25,152.0,1.0,615.0,72960.33634461537,130
2021-02-13T23:09:58.000Z,91.0,163.9,1.0,273.0,74598.84614015154,132
2021-02-12T23:00:10.000Z,193.0,211.0,1.0,288.75,68095.44918046879,128
2021-02-11T23:06:35.000Z,167.2,130.0,1.0,386.1,71137.0827091603,131
2021-02-10T23:05:57.000Z,182.16,152.8,1.0,302.32,69016.32002999997,130
2021-02-09T23:00:20.000Z,154.0,207.0,1.0,396.0,66736.59076564886,131
2021-02-08T23:09:46.000Z,130.0,294.0,1.0,499.0,65770.7291976744,129
2021-02-07T23:02:15.000Z,142.0,141.0,1.0,455.0,62646.2790776923,130
2021-02-06T23:04:53.000Z,115.5,141.0,1.0,337.0,81688.60346412213,131
2021-02-05T23:04:14.000Z,141.0,180.5,1.0,461.0,72268.48385153845,130
2021-02-04T23:03:17.000Z,160.0,304.0,1.0,588.0,64318.80236744186,129
2021-02-03T23:00:53.000Z,133.1,205.0,1.0,408.47,68020.07710992366,131
2021-02-02T23:09:16.000Z,182.0,140.0,1.0,338.0,62102.25669457364,129
2021-02-01T23:00:51.000Z,104.5,206.0,1.0,350.0,66535.76815615385,130
2021-01-31T23:04:06.000Z,189.0,155.0,1.0,209.0,67865.37382384615,130
2021-01-30T23:02:53.000Z,139.0,150.0,1.0,257.0,68284.78429469699,132
2021-01-29T23:01:54.000Z,101.1,99.0,1.0,212.0,73357.65542480625,129
2021-01-28T23:09:14.000Z,83.0,108.0,1.0,330.0,70137.73532890626,128
2021-01-27T23:06:18.000Z,108.0,101.25,1.0,176.0,75829.1580746154,130
2021-01-26T23:01:08.000Z,85.0,82.0,1.0,279.5,75623.60464656487,131
2021-01-25T23:06:59.000Z,77.0,79.2,0.02,126.0,76142.88954573643,129
2021-01-24T23:05:57.000Z,1.0,86.9,1.0,201.0,73584.67188473283,131
2021-01-23T23:06:04.000Z,95.0,50.0,1.0,137.0,82251.32120153848,130
2021-01-22T23:02:02.000Z,67.2,104.5,1.0,132.0,81556.90425267167,131
2021-01-21T23:00:32.000Z,86.9,251.0,1.0,419.0,69993.11126692308,130
2021-01-20T23:03:47.000Z,225.0,57.68,1.0,244.0,75980.07474728684,129
2021-01-19T23:01:00.000Z,62.7,61.0,1.0,188.0,73514.03966666668,132
2021-01-18T23:09:29.000Z,67.5,42.9,1.0,170.0,70032.48358615383,130
2021-01-17T23:08:15.000Z,39.0,52.8,1.0,120.0,71579.89268769232,130
2021-01-16T23:05:58.000Z,1.0,66.6,1.0,115.0,75253.85700461538,130
2021-01-15T23:07:31.000Z,53.0,63.0,1.0,171.0,74224.21170153847,130
2021-01-14T23:12:36.000Z,46.0,42.0,1.0,402.0,68236.24927786262,131
2021-01-13T23:05:47.000Z,41.0,67.05,1.0,203.0,74026.96577519382,129
2021-01-12T23:05:25.000Z,66.0,51.0,1.0,158.4,77876.45000610691,131
2021-01-11T23:09:28.000Z,47.0,108.0,1.0,167.0,74311.20036717557,131
2021-01-10T23:02:37.000Z,98.0,73.0,1.0,702.0,69018.87217651514,132
2021-01-09T23:11:11.000Z,61.0,64.9,1.0,230.0,70711.74741307688,130
2021-01-08T23:00:58.000Z,89.0,85.5,1.0,150.0,75871.72167938927,131
2021-01-07T23:01:31.000Z,114.0,101.0,1.0,363.76,68465.22842824427,131
2021-01-06T23:04:27.000Z,88.0,71.0,1.0,404.3,67195.39063178294,129
2021-01-05T23:03:13.000Z,75.0,1.0,1.0,198.0,68064.73548769232,130
2021-01-04T23:12:33.000Z,78.5,92.0,1.0,270.0,67214.1611353846,130
2021-01-03T23:01:02.000Z,109.0,226.0,1.0,660.0,65833.2537816794,131
2021-01-02T23:00:04.000Z,246.33,57.72,1.0,585.0,70998.7420946154,130
2021-01-01T23:10:12.000Z,80.0,48.0,1.0,242.0,72648.11770839698,131
2020-12-31T23:09:17.000Z,39.61,42.0,1.0,118.0,77343.72059236643,131
2020-12-30T23:01:31.000Z,57.0,73.0,1.0,205.0,73580.5294084615,130
2020-12-29T23:09:50.000Z,1.0,53.5,1.0,197.0,70595.52416384613,130
2020-12-28T23:04:05.000Z,62.0,52.0,9.0,153.0,69598.23974496123,129
2020-12-27T23:02:49.000Z,88.0,57.0,1.0,283.8,69301.32472196971,132
2020-12-26T23:00:08.000Z,51.0,51.0,1.0,272.55,70981.48553282443,131
2020-12-25T23:00:55.000Z,40.0,51.0,1.0,117.7,78430.84620757574,132
2020-12-24T23:02:19.000Z,50.0,30.1,1.0,202.0,75066.10065193799,129
2020-12-23T23:06:32.000Z,1.0,375.0,1.0,375.0,73045.12148294575,129
2020-12-22T23:00:32.000Z,150.0,41.0,30.1,579.0,67017.6016590909,132
2020-12-21T23:02:12.000Z,35.0,43.0,1.0,119.0,77102.37938769227,130
2020-12-20T23:10:18.000Z,36.0,58.0,1.0,182.0,73165.45145230771,130
2020-12-19T23:09:20.000Z,62.0,29.0,1.0,66.0,86052.12734732828,131
2020-12-18T23:09:03.000Z,33.0,25.0,1.0,304.0,84961.38821846155,130
2020-12-17T23:00:10.000Z,28.0,38.72,0.25,134.73,78393.36779160306,131
2020-12-16T23:03:15.000Z,46.62,30.1,1.0,421.2,67509.68227769232,130
2020-12-15T23:08:02.000Z,59.0,61.6,1.0,210.0,67933.32108076921,130
2020-12-14T23:07:13.000Z,55.55,1.0,1.0,126.0,73660.46501,130
2020-12-13T23:04:38.000Z,42.75,49.95,1.0,110.0,77079.66973893129,131
2020-12-12T23:03:46.000Z,47.22,1.0,1.0,90.85,76304.0915707692,130
2020-12-11T23:02:12.000Z,36.0,57.0,1.0,107.0,82166.36674573642,129
2020-12-10T23:01:58.000Z,34.0,24.0,1.0,108.0,79342.1144376923,130
2020-12-09T23:07:01.000Z,31.0,32.0,1.0,79.0,83953.87315116278,129
2020-12-08T23:06:15.000Z,35.0,73.0,1.0,104.0,74847.55633435112,131
2020-12-07T23:08:08.000Z,37.0,39.0,1.0,112.0,76572.30475076922,130
2020-12-06T23:03:13.000Z,40.0,25.0,1.0,73.0,86528.33469384615,130
2020-12-05T23:02:36.000Z,24.1,24.0,1.0,45.0,97305.98955496181,131
2020-12-04T23:12:20.000Z,25.02,65.0,10.0,80.3,93810.15353333332,129
2020-12-03T23:03:39.000Z,48.0,36.0,1.0,75.0,75762.48410615382,130
2020-12-02T23:04:00.000Z,41.0,31.0,1.0,84.0,80674.6875778626,131
2020-12-01T23:04:00.000Z,29.87,1.0,1.0,60.0,74401.93325116279,129
2020-11-30T23:07:15.000Z,23.53,43.0,1.0,233.89,77621.81566153842,130
2020-11-29T23:12:19.000Z,52.0,19.13,11.3,227.2,74212.80574045803,131
2020-11-28T23:09:39.000Z,14.0,16.0,1.0,40.0,108002.40726769231,130
2020-11-27T23:09:04.000Z,12.2,1.0,1.0,40.0,105439.73158636366,132
2020-11-26T23:09:17.000Z,15.1,21.0,1.0,112.5,78110.67593643407,129
2020-11-25T23:04:57.000Z,27.56,1.0,1.0,524.95,77458.73728489205,139
2020-11-24T23:01:31.000Z,56.0,34.0,1.0,96.0,71707.09398421047,209
2020-11-23T23:02:19.000Z,34.0,64.0,1.0,147.0,68296.32198407644,157
2020-11-22T23:00:32.000Z,46.0,48.0,1.0,140.63,68434.46515161287,155
2020-11-21T23:01:39.000Z,30.1,45.0,1.0,106.0,72981.24152371792,156
2020-11-20T23:09:41.000Z,44.0,29.0,1.46,148.0,74728.97858152869,157
2020-11-19T23:00:18.000Z,44.0,30.0,20.1,116.0,74544.20707051281,156
2020-11-18T23:04:51.000Z,25.0,39.0,1.0,77.0,76689.08014493674,158
2020-11-17T23:00:21.000Z,39.0,49.0,1.0,192.0,79246.85414935894,156
2020-11-16T23:06:02.000Z,44.0,32.0,1.0,150.0,77697.2387666666,156
2020-11-15T23:07:32.000Z,32.0,17.0,1.0,136.1,79334.4024448052,154
2020-11-14T23:03:11.000Z,21.1,14.5,1.0,50.0,107284.9321308176,159
2020-11-13T23:02:17.000Z,13.0,32.0,1.0,47.25,144495.84200063688,157
2020-11-12T23:05:02.000Z,26.0,28.0,1.0,97.0,78889.60546242038,157
2020-11-11T23:10:16.000Z,13.31,15.18,1.0,236.25,92170.43626089743,156
2020-11-10T23:05:44.000Z,12.6,25.0,1.0,81.0,114797.05781210192,157
2020-11-09T23:03:28.000Z,28.0,17.0,1.0,87.45,75221.44914102562,156
2020-11-08T23:00:13.000Z,20.0,17.2,1.0,82.0,87805.54072038215,157
2020-11-07T23:04:06.000Z,15.1,17.0,1.0,40.0,93430.7707262821,156
2020-11-06T23:02:55.000Z,18.0,31.0,1.0,138.0,78590.74562179492,156
2020-11-05T23:01:35.000Z,32.0,23.0,1.0,131.0,77483.53200955417,157
2020-11-04T23:05:41.000Z,23.0,16.0,1.0,124.0,80104.94401538462,156
2020-11-03T23:01:34.000Z,16.94,25.2,1.0,65.0,90479.03043670885,158
2020-11-02T23:01:36.000Z,21.0,30.0,1.0,80.0,84583.26744679484,156
2020-11-01T23:08:17.000Z,20.0,22.0,9.0,94.0,75491.71794999996,154
2020-10-31T23:02:54.000Z,24.1,16.5,1.0,39.0,91735.58681329119,158
2020-10-30T23:04:35.000Z,15.0,19.8,1.0,66.0,92520.85801337585,157
2020-10-29T23:07:34.000Z,17.6,30.0,1.0,84.0,73988.93135228756,153
2020-10-28T23:05:38.000Z,29.29,27.0,1.0,116.0,84729.60929873418,158
2020-10-27T23:06:57.000Z,25.0,21.0,1.0,146.0,78613.12304968157,157
2020-10-26T23:09:36.000Z,20.0,17.6,1.0,70.0,84263.86395859878,157
2020-10-25T23:00:59.000Z,17.6,16.0,1.0,101.0,88159.85041089739,156
2020-10-24T23:02:17.000Z,16.0,15.4,1.0,35.2,107864.02437483871,155
2020-10-23T23:01:07.000Z,16.0,21.1,1.0,37.0,104914.55082531649,158
2020-10-22T23:07:33.000Z,19.0,24.0,1.0,201.0,75134.66412967742,155
2020-10-21T23:06:32.000Z,23.0,44.0,1.0,99.0,69809.6975726115,157
2020-10-20T23:01:46.000Z,30.1,25.0,1.0,169.0,77738.11137756411,156
2020-10-19T23:01:50.000Z,32.0,25.0,1.0,172.5,80078.23071910824,157
2020-10-18T23:04:44.000Z,18.0,19.0,1.0,105.0,80601.45246645562,158
2020-10-17T23:10:23.000Z,20.0,17.0,1.0,46.0,90952.80657792217,154
2020-10-16T23:10:50.000Z,18.0,27.0,1.0,43.0,99829.14174102561,156
2020-10-15T23:02:05.000Z,20.8,33.0,1.0,83.0,91821.63128280254,157
2020-10-14T23:42:51.000Z,45.0,23.0,1.0,111.0,70016.67679025975,154
2020-10-13T23:01:07.000Z,60.0,46.67,1.0,500.0,76041.3535173554,121
2020-10-12T23:05:06.000Z,27.0,50.0,1.0,300.0,84743.96091374046,131
2020-10-11T23:11:09.000Z,49.0,23.1,1.0,134.0,81909.50082713184,129
2020-10-10T23:08:03.000Z,24.0,30.8,1.0,61.23,106230.59976030534,131
2020-10-09T23:04:55.000Z,35.0,36.06,1.0,80.0,86783.35435877858,131
2020-10-08T23:02:16.000Z,32.0,36.0,1.0,130.81,88723.94059843748,128
2020-10-07T23:08:12.000Z,40.0,53.9,1.0,115.0,81541.15529119996,125
2020-10-06T23:02:25.000Z,50.0,48.0,6.0,113.0,94701.6873390625,128
2020-10-05T23:01:53.000Z,63.8,56.0,1.0,191.4,79146.10102558139,129
2020-10-04T23:00:09.000Z,60.0,56.0,1.0,124.0,95201.39000875918,137
2020-10-03T23:03:05.000Z,48.0,44.0,1.0,370.0,96374.20804620249,158
2020-10-02T23:06:18.000Z,37.0,49.0,1.0,114.0,106993.12494591194,159
2020-10-01T23:08:04.000Z,49.0,44.0,1.0,142.0,98567.832927044,159
2020-09-30T23:06:37.000Z,41.0,69.0,1.0,242.0,98310.79511304341,161
2020-09-29T23:03:16.000Z,92.0,1.0,1.0,206.0,78463.95210683226,161
2020-09-28T23:00:10.000Z,72.0,1.0,1.0,262.63,80866.43368187499,160
2020-09-27T23:03:43.000Z,105.0,50.0,1.0,178.0,80104.9175698113,159
2020-09-26T23:04:59.000Z,68.0,55.0,30.1,130.0,99435.66732687502,160
2020-09-25T23:06:31.000Z,50.0,54.34,1.0,110.0,95205.837596875,160
2020-09-24T23:07:35.000Z,67.1,55.66,1.0,140.0,88033.11454197529,162
2020-09-23T23:02:33.000Z,30.1,67.0,1.0,202.0,83871.08315000006,156
2020-09-22T23:03:52.000Z,75.0,65.0,1.0,214.0,81584.68270736192,163
2020-09-21T23:06:46.000Z,103.0,84.0,1.0,295.0,77411.41432000003,160
2020-09-20T23:00:52.000Z,77.44,30.1,1.0,372.0,77420.19938484846,165
2020-09-19T23:07:42.000Z,80.0,99.6,1.0,214.0,86126.69552378048,164
2020-09-18T23:00:24.000Z,108.0,181.0,1.0,465.0,80172.80066402441,164
2020-09-17T23:02:46.000Z,160.0,355.0,1.0,501.0,68658.52371999998,160
2020-09-16T23:02:43.000Z,387.0,80.0,1.0,755.0,62044.35539096383,166
2020-09-15T23:04:56.000Z,76.0,89.1,6.0,216.0,80937.19022857142,161
2020-09-14T23:03:36.000Z,81.0,85.0,1.0,300.0,86942.6998884146,164
2020-09-13T23:05:09.000Z,110.0,63.73,1.0,330.0,79547.1384658385,161
2020-09-12T23:01:52.000Z,87.5,96.0,1.0,171.6,91383.27070304878,164
2020-09-11T23:09:22.000Z,80.0,85.0,30.1,121.0,83915.92953024693,162
2020-09-10T23:09:32.000Z,75.12,121.0,1.0,218.0,93319.60548414633,164
2020-09-09T23:04:45.000Z,125.0,91.0,1.0,300.0,74414.85533496932,163
2020-09-08T23:08:17.000Z,93.0,72.0,1.0,175.0,89386.84223518522,162
2020-09-07T23:00:38.000Z,84.0,85.0,1.0,137.0,93812.73203902435,164
2020-09-06T23:03:00.000Z,90.0,81.0,1.0,148.0,81694.04100869567,161
2020-09-05T23:02:39.000Z,81.0,125.0,1.0,169.0,106005.14815542167,166
2020-09-04T23:06:03.000Z,110.0,108.9,1.0,550.0,81765.3663736196,163
2020-09-03T23:00:41.000Z,90.0,189.0,1.0,581.0,89749.53230963861,166
2020-09-02T23:05:21.000Z,255.0,328.0,1.0,527.0,77280.00583395062,162
2020-09-01T23:02:30.000Z,226.0,440.0,1.0,646.0,70982.25382283951,162
2020-08-31T23:04:29.000Z,460.0,180.0,1.0,555.6,67615.0535746835,158
2020-08-30T23:01:52.000Z,180.0,119.0,1.0,1000.0,67398.62550555555,162
2020-08-29T23:00:29.000Z,96.0,74.0,1.0,402.63,76297.6001756098,164
2020-08-28T23:02:05.000Z,75.0,66.0,1.0,129.75,86079.6411423313,163
2020-08-27T23:07:08.000Z,66.0,51.0,1.0,149.0,87675.83020674846,163
2020-08-26T23:00:46.000Z,50.0,62.0,1.0,138.0,82742.14477607365,163
2020-08-25T23:04:43.000Z,62.0,60.0,1.0,136.0,82152.51936625765,163
2020-08-24T23:04:18.000Z,1.0,67.0,1.0,188.0,75556.94148819885,161
2020-08-23T23:07:27.000Z,67.0,52.0,9.0,151.5,80572.77752987805,164
2020-08-22T23:09:55.000Z,52.0,70.0,1.0,105.0,89592.21838902442,164
2020-08-21T23:02:29.000Z,81.0,89.0,60.0,150.0,88690.77364444445,162
2020-08-20T23:01:22.000Z,80.0,94.0,1.0,264.0,67918.29236625768,163
2020-08-19T23:01:13.000Z,94.0,85.0,1.0,199.0,76081.37640981597,163
2020-08-18T23:04:04.000Z,82.95,94.0,1.0,206.7,72420.54381049384,162
2020-08-17T23:00:56.000Z,94.0,81.0,1.0,174.0,73651.1912012195,164
2020-08-16T23:03:26.000Z,84.7,74.0,1.0,172.0,75789.25058874997,160
2020-08-15T23:03:55.000Z,74.0,80.0,1.0,213.0,83373.84637546015,163
2020-08-14T23:00:19.000Z,87.0,113.0,77.52,132.0,78428.67857283946,162
2020-08-13T23:01:47.000Z,99.0,159.0,1.0,325.0,75452.89960123459,162
2020-08-12T23:08:27.000Z,151.0,204.0,1.0,400.0,71828.85676196321,163
2020-08-11T23:03:08.000Z,250.0,130.0,1.0,286.0,69451.94057484662,163
2020-08-10T23:05:48.000Z,150.0,80.0,1.0,200.0,66345.91941490682,161
2020-08-09T23:02:47.000Z,65.0,71.0,1.0,200.0,68022.1989460123,163
2020-08-08T23:03:56.000Z,71.0,42.9,1.0,117.0,71517.28033926377,163
2020-08-07T23:03:37.000Z,46.01,45.0,30.1,110.0,76260.6753826087,161
2020-08-06T23:03:10.000Z,47.0,47.3,1.0,109.0,67370.83133703705,162
2020-08-05T23:04:30.000Z,44.0,36.0,1.0,85.0,75894.13393190183,163
2020-08-04T23:06:19.000Z,38.0,32.0,1.0,79.0,72155.9852425,160
2020-08-03T23:07:54.000Z,35.0,35.38,1.0,80.0,77446.75795527952,161
2020-08-02T23:01:53.000Z,40.0,44.0,1.0,112.0,72329.90543827161,162
2020-08-01T23:00:59.000Z,44.0,46.0,1.0,204.96,80159.68187777775,162
2020-07-31T23:07:20.000Z,37.43,44.0,1.0,80.0,74431.24813209882,162
2020-07-30T23:02:44.000Z,40.0,44.0,9.0,106.0,74859.67591472398,163
2020-07-29T23:01:34.000Z,50.0,42.0,1.0,90.3,76002.23913836479,159
2020-07-28T23:10:03.000Z,41.0,42.0,35.0,108.96,78859.93881728394,162
2020-07-27T23:02:55.000Z,32.41,65.0,1.0,91.0,70059.55247730059,163
2020-07-26T23:01:59.000Z,55.0,40.0,9.0,155.0,70064.94013664594,161
2020-07-25T23:03:05.000Z,40.0,50.1,1.0,104.1,75485.92179202456,163
2020-07-24T23:05:46.000Z,56.0,64.0,6.0,105.6,75199.35183037976,158
2020-07-23T23:00:41.000Z,62.0,54.0,1.0,97.0,73749.10980243901,164
2020-07-22T23:02:48.000Z,54.0,98.0,40.0,124.0,70233.31981472392,163
2020-07-21T23:04:28.000Z,100.0,40.11,1.0,102.0,76190.72662562496,160
2020-07-20T23:02:43.000Z,40.0,42.0,1.0,128.07,72605.632594375,160
2020-07-19T23:00:06.000Z,42.9,41.0,1.0,100.0,68130.67706894409,161
2020-07-18T23:01:14.000Z,30.0,38.0,1.0,70.0,77301.88026358027,162
2020-07-17T23:07:34.000Z,32.0,27.0,1.0,80.0,79685.54127839503,162
2020-07-16T23:06:52.000Z,30.0,35.2,25.0,84.82,73591.53175962731,161
2020-07-15T23:00:49.000Z,35.2,28.0,1.0,84.0,72374.52554534162,161
2020-07-14T23:04:32.000Z,25.0,20.0,1.0,76.65,78604.11430000003,161
2020-07-13T23:03:03.000Z,22.1,25.0,1.0,64.0,78261.99927950311,161
2020-07-12T23:05:05.000Z,22.0,15.4,1.0,90.0,91406.09780061732,162
2020-07-11T23:04:17.000Z,15.5,16.11,1.0,47.0,88951.06987500003,152
2020-07-10T23:02:33.000Z,20.0,17.48,1.0,46.25,90116.5594365854,164
2020-07-09T23:06:28.000Z,19.97,30.0,1.0,55.0,78528.66460187502,160
2020-07-08T23:08:01.000Z,23.0,35.0,1.0,68.0,78314.05308624999,160
2020-07-07T23:05:11.000Z,24.0,17.52,6.0,84.0,83132.99214907977,163
2020-07-06T23:05:57.000Z,22.0,20.0,18.0,58.0,79774.56824506175,162
2020-07-05T23:01:05.000Z,23.0,18.0,1.0,57.0,102025.31246481478,162
2020-07-04T23:02:32.000Z,20.0,24.0,1.0,40.0,116703.78880740739,162
2020-07-03T23:04:46.000Z,24.0,24.0,1.0,41.0,101562.7577403727,161
2020-07-02T23:09:45.000Z,22.0,32.0,1.0,60.0,86788.04601851854,162
